code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,is_nutrition_anomaly,anomaly_score,claim_legality,claim_confidence,meets_category_expectations,expectation_violations,training_label_score,training_label_risk
3760141131489,Crav Cp Dentif Menth Frescoryl,PharmMatt,en:dietary-supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/376/014/113/1489/front_fr.4.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
3760155211382,Granions Probiovit' Flore,granions,en:dietary-supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/376/015/521/1382/front_fr.7.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
3760155211542,Vitamine D3,Granions,"Compléments alimentaires, Vitamines",France,10.0,0.1,0.1,0.1,0.1,0.1,0.1,,https://images.openfoodfacts.org/images/products/376/015/521/1542/front_fr.8.400.jpg,,False,-0.34499805749241264,unknown,0.5,True,,1.0,low
3760160411029,Saucisson,,"Meats and their products, Meats, Prepared meats, Cured sausages, fr:hyper proteiné, fr:saucisses-seches",France,264.0,12.0,4.3000001907349,2.7000000476837,1.5,36.0,4.5,,https://images.openfoodfacts.org/images/products/376/016/041/1029/front_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/376/016/041/1029/nutrition_fr.12.400.jpg,True,-0.5523646291519552,unknown,0.5,True,,0.8,moderate
3760160630215,Yaourt BC Framboise,Ferme de Bassignac,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts à la framboise, en:yoghurts-high-in-protein-on-a-fruit-layer",France,90.0,2.7,1.6,12.8,12.4,3.5,0.075,0.0,https://images.openfoodfacts.org/images/products/376/016/063/0215/front_fr.20.400.jpg,,False,-0.42749313726692595,unknown,0.5,False,Low protein: 3.5 < 15; High sugar: 12.4 > 5,0.85,moderate
3760162130157,Dayang Infusion Fenouil Bio 20 Sachets,Dayang,"Beverages and beverages preparations,Beverage preparations,Herbal teas",France,1.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/376/016/213/0157/front_fr.14.400.jpg,https://images.openfoodfacts.org/images/products/376/016/213/0157/nutrition_fr.16.400.jpg,False,-0.3040386802214266,unknown,0.5,True,,1.0,low
3760166270132,Yaourt,cooperative fruitire du val d Arly,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, en:yoghurts-high-in-protein-on-a-fruit-layer",France,99.0,2.4,1.6,12.9,12.7,3.7,0.1,,https://images.openfoodfacts.org/images/products/376/016/627/0132/front_fr.13.400.jpg,https://images.openfoodfacts.org/images/products/376/016/627/0132/nutrition_fr.4.400.jpg,False,-0.41143376802343457,unknown,0.5,False,Low protein: 3.7 < 15; High sugar: 12.7 > 5,0.85,moderate
3760166800124,Magnésium - 500ML - Catalyons Laboratoire,Catalyons Laboratoire,en:dietary-supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
3760181830151,Long Horn Energy Drink - Dafy Moto / 2 Voyages De Reve,Long HORN,"Beverages, en:energy-drinks",France,45.0,0.0,0.0,11.0,11.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/376/018/183/0151/front_fr.15.400.jpg,https://images.openfoodfacts.org/images/products/376/018/183/0151/nutrition_fr.13.400.jpg,False,-0.339094906541842,unknown,0.5,True,,1.0,low
3760195480229,Mineralinov,,en:dietary-supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/376/019/548/0229/front_fr.4.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
3760196530169,Nhco Bcaa 4:1:1,NHCO,en:dietary-supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
3760196530374,Vege protein,NHCO,en:protein-powders,France,354.0,3.0,0.7,5.5,0.2,73.9,2.1,4.7,https://images.openfoodfacts.org/images/products/376/019/653/0374/front_fr.4.400.jpg,,False,-0.46818031926982473,unknown,0.5,True,,1.0,low
3760196530671,Zinc Amino-chélaté,,en:vitamins,en:france,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/376/019/653/0671/front_fr.12.400.jpg,https://images.openfoodfacts.org/images/products/376/019/653/0671/nutrition_fr.14.400.jpg,False,-0.3543479410632869,unknown,0.5,True,,1.0,low
3760203790265,Phytalessence Magnésium Marin B6 60 Gélules,,en:dietary-supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/376/020/379/0265/front_fr.4.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
